PassengerId,Survived,Pclass,Age,SibSp,Parch,CatAge,CatFare,Sex_male,Embarked_Q,Embarked_S,Title_Miss,Title_Mr,Title_Mrs,Title_Unique
1249,,3,28.0,0,0,1,0,1,0,1,0,1,0,0
1250,,3,28.0,0,0,1,0,1,1,0,0,1,0,0
1251,,3,30.0,1,0,2,2,0,0,1,0,0,1,0
1252,,3,14.5,8,2,0,3,1,0,1,0,0,0,0
1253,,2,24.0,1,1,1,3,0,0,0,0,0,1,0
1254,,2,31.0,0,0,2,2,0,0,1,0,0,1,0
1255,,3,27.0,0,0,1,1,1,0,1,0,1,0,0
1256,,1,25.0,1,0,1,3,0,0,0,0,0,1,0
1257,,3,28.0,1,9,1,3,0,0,1,0,0,1,0
1258,,3,28.0,1,0,1,2,1,0,0,0,1,0,0
1259,,3,22.0,0,0,0,3,0,0,1,1,0,0,0
1260,,1,45.0,0,1,3,3,0,0,0,0,0,1,0
1261,,2,29.0,0,0,2,1,1,0,0,0,1,0,0
1262,,2,21.0,1,0,0,1,1,0,1,0,1,0,0
1263,,1,31.0,0,0,2,3,0,0,0,1,0,0,0
1264,,1,49.0,0,0,3,0,1,0,1,0,1,0,0
1265,,2,44.0,0,0,3,1,1,0,1,0,1,0,0
1266,,1,54.0,1,1,3,3,0,0,1,0,0,1,0
1267,,1,45.0,0,0,3,3,0,0,0,1,0,0,0
1268,,3,22.0,2,0,0,1,0,0,1,1,0,0,0
1269,,2,21.0,0,0,0,1,1,0,1,0,1,0,0
1270,,1,55.0,0,0,3,3,1,0,1,0,1,0,0
1271,,3,5.0,4,2,0,3,1,0,1,0,0,0,0
1272,,3,28.0,0,0,1,0,1,1,0,0,1,0,0
1273,,3,26.0,0,0,1,0,1,1,0,0,1,0,0
1274,,3,28.0,0,0,1,2,0,0,1,0,0,1,0
1275,,3,19.0,1,0,0,2,0,0,1,0,0,1,0
1276,,2,28.0,0,0,1,1,1,0,1,0,1,0,0
1277,,2,24.0,1,2,1,3,0,0,1,1,0,0,0
1278,,3,24.0,0,0,1,0,1,0,1,0,1,0,0
1279,,2,57.0,0,0,3,1,1,0,1,0,1,0,0
1280,,3,21.0,0,0,0,0,1,1,0,0,1,0,0
1281,,3,6.0,3,1,0,2,1,0,1,0,0,0,0
1282,,1,23.0,0,0,1,3,1,0,1,0,1,0,0
1283,,1,51.0,0,1,3,3,0,0,1,0,0,1,0
1284,,3,13.0,0,2,0,2,1,0,1,0,0,0,0
1285,,2,47.0,0,0,3,1,1,0,1,0,1,0,0
1286,,3,29.0,3,1,2,2,1,0,1,0,1,0,0
1287,,1,18.0,1,0,0,3,0,0,1,0,0,1,0
1288,,3,24.0,0,0,1,0,1,1,0,0,1,0,0
1289,,1,48.0,1,1,3,3,0,0,0,0,0,1,0
1290,,3,22.0,0,0,0,0,1,0,1,0,1,0,0
1291,,3,31.0,0,0,2,0,1,1,0,0,1,0,0
1292,,1,30.0,0,0,2,3,0,0,1,1,0,0,0
1293,,2,38.0,1,0,3,2,1,0,1,0,1,0,0
1294,,1,22.0,0,1,0,3,0,0,0,1,0,0,0
1295,,1,17.0,0,0,0,3,1,0,1,0,1,0,0
1296,,1,43.0,1,0,3,2,1,0,0,0,1,0,0
1297,,2,20.0,0,0,0,1,1,0,0,0,1,0,0
1298,,2,23.0,1,0,1,1,1,0,1,0,1,0,0
1299,,1,50.0,1,1,3,3,1,0,0,0,1,0,0
1300,,3,28.0,0,0,1,0,0,1,0,1,0,0,0
1301,,3,3.0,1,1,0,1,0,0,1,1,0,0,0
1302,,3,28.0,0,0,1,0,0,1,0,1,0,0,0
1303,,1,37.0,1,0,3,3,0,1,0,0,0,1,0
1304,,3,28.0,0,0,1,0,0,0,1,1,0,0,0
1305,,3,28.0,0,0,1,1,1,0,1,0,1,0,0
1306,,1,39.0,0,0,3,3,0,0,0,0,0,0,1
1307,,3,38.5,0,0,3,0,1,0,1,0,1,0,0
1308,,3,28.0,0,0,1,1,1,0,1,0,1,0,0
1309,,3,28.0,1,1,1,2,1,0,0,0,0,0,0
